<< La légende des termes est placée à la fin du fichier >>
Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.8.4]
Date	Date	Entr_Limit	Sort_Limit	Entr_Inject_fix	Sort_Pompag_fix	Réduct_Pompage	Désaturation	Débord/Suintem	Recharge_Maill	Évaporat_Maill	Excès_Irrigat	Stockage_Posit	Stockage_Négat	Rivière->Nappe	Nappe->Rivière	Éch_Phas_Posit	Éch_Phas_Négat	Drains->Nappe	Nappe->Drains	Lacs->Nappe	Nappe->Lacs	Transpir_Racin	Glob_Limites	Glob_Intern_fix	Glob_Stock	Glob_Riv_Nappe	Abs_Déb_Résid	Déb_Résid_Maxi	%_Non_Converg	d_BilQ_Global	d_BilQ<->QFixé	Glob_Drain_Napp	Glob_Lacs_Nappe	d_BilanVol_Pas	%_Non_CV_Gl_Pas	Nombre_Désatur	Nombre_Suintem	Nombre_Itérat	Nombre_Sous-pas	Nbre_Réduc_Pomp	
31/07/1995	   212.0000    	   192385.4    	  -10941.12    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  -79599.67    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   116292.1    	  -218136.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181444.2    	   0.000000    	   0.000000    	  -101844.6    	   1.853752    	      0.0103966	  6.0054644E-04	     -0.0502599	     -0.0502599	   0.000000    	   0.000000    	     -0.0502599	  2.3040567E-05	   2.000000    	   7.000000    	   50.00000    	   1.000000    	   0.000000    	
01/08/1995	   213.0000    	   192385.4    	  -10941.12    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79600.10    	  2.4322446E-10	   0.000000    	   0.000000    	  0.1437808    	  -556.3093    	   116307.4    	  -218082.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181444.3    	  -625.1014    	  -556.1655    	  -101775.2    	      0.0132001	  3.7798042E-04	  4.2684350E-06	     -0.0123539	     -0.0131984	   0.000000    	   0.000000    	     -0.0131938	  6.0520329E-06	   2.000000    	   7.000000    	   12.00000    	   1.000000    	   0.000000    	
02/08/1995	   214.0000    	   192385.5    	  -10941.12    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79600.21    	  1.1621464E-09	   0.000000    	   0.000000    	      0.0605351	  -498.6764    	   116325.0    	  -218042.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181444.3    	  -625.1014    	  -498.6159    	  -101717.6    	      0.0012689	  2.1029288E-05	  4.1036598E-07	     -0.0012316	     -0.0012687	   0.000000    	   0.000000    	     -0.0012682	  5.8185416E-07	   2.000000    	   7.000000    	   15.00000    	   1.000000    	   0.000000    	
03/08/1995	   215.0000    	   192385.6    	  -10941.12    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79600.10    	  7.5965995E-11	   0.000000    	   0.000000    	      0.0290892	  -455.8845    	   116340.5    	  -218015.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181444.5    	  -625.1014    	  -455.8555    	  -101675.2    	      0.0119101	  1.7926024E-04	  3.8521227E-06	     -0.0115133	     -0.0119082	   0.000000    	   0.000000    	     -0.0119040	  5.4620731E-06	   2.000000    	   7.000000    	   12.00000    	   1.000000    	   0.000000    	
04/08/1995	   216.0000    	   192385.9    	  -10941.11    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79600.02    	  2.2523251E-10	   0.000000    	   0.000000    	      0.0114811	  -423.5660    	   116353.3    	  -217996.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181444.7    	  -625.1014    	  -423.5545    	  -101643.2    	      0.0053166	  7.5517118E-05	  1.7196613E-06	     -0.0051797	     -0.0053157	   0.000000    	   0.000000    	     -0.0053138	  2.4384116E-06	   2.000000    	   7.000000    	   13.00000    	   1.000000    	   0.000000    	
05/08/1995	   217.0000    	   192386.2    	  -10941.11    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79599.95    	  1.5526383E-10	   0.000000    	   0.000000    	      0.0036033	  -398.1186    	   116364.0    	  -217982.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181445.1    	  -625.1014    	  -398.1150    	  -101618.1    	      0.0051441	  6.8192802E-05	  1.6639674E-06	     -0.0050258	     -0.0051432	   0.000000    	   0.000000    	     -0.0051414	  2.3594728E-06	   2.000000    	   7.000000    	   13.00000    	   1.000000    	   0.000000    	
06/08/1995	   218.0000    	   192386.4    	  -10941.11    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79712.62    	   613.4220    	   0.000000    	   0.000000    	   448.2576    	  -347.7410    	   116361.1    	  -217981.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181445.3    	  -625.1014    	   100.5166    	  -101620.4    	  1.7078017E-04	  2.3057653E-06	  5.5204194E-08	 -6.6522945E-05	 -6.9428905E-05	   0.000000    	   0.000000    	 -6.9404466E-05	  3.1850824E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
07/08/1995	   219.0000    	   192386.2    	  -10941.11    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79845.89    	   1220.373    	   0.000000    	   0.000000    	   865.2272    	  -306.9716    	   116350.9    	  -217987.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181445.1    	  -625.1014    	   558.2557    	  -101636.2    	  1.0773145E-04	  1.8233818E-06	  3.4756849E-08	  2.0922453E-05	  1.9906380E-05	   0.000000    	   0.000000    	  1.9899373E-05	  9.1319065E-09	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
08/08/1995	   220.0000    	   192385.5    	  -10941.13    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79881.70    	   1210.724    	   0.000000    	   0.000000    	   780.3806    	  -271.8047    	   116346.7    	  -217986.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181444.4    	  -625.1014    	   508.5759    	  -101639.8    	  9.9072404E-05	  1.5878970E-06	  3.1964719E-08	  2.3704852E-05	  2.2874287E-05	   0.000000    	   0.000000    	  2.2866235E-05	  1.0493443E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
09/08/1995	   221.0000    	   192384.5    	  -10941.16    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79907.51    	   1201.152    	   0.000000    	   0.000000    	   710.7972    	  -241.2046    	   116343.2    	  -217985.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181443.3    	  -625.1014    	   469.5926    	  -101642.3    	  1.9753266E-05	  3.0520025E-07	  6.3734842E-09	  5.3061231E-06	  5.1694515E-06	   0.000000    	   0.000000    	  5.1676318E-06	  2.3714660E-09	   2.000000    	   7.000000    	   20.00000    	   1.000000    	   0.000000    	
10/08/1995	   222.0000    	   192383.1    	  -10941.21    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79926.84    	   1191.657    	   0.000000    	   0.000000    	   651.3737    	  -214.7536    	   116339.9    	  -217984.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181441.8    	  -625.1014    	   436.6201    	  -101644.9    	  1.2599946E-04	  1.9745171E-06	  4.0656190E-08	  3.8008948E-05	  3.7187463E-05	   0.000000    	   0.000000    	  3.7174373E-05	  1.7059658E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
11/08/1995	   223.0000    	   192381.4    	  -10941.28    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79941.68    	   1182.238    	   0.000000    	   0.000000    	   599.5404    	  -191.7356    	   116336.7    	  -217984.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181440.1    	  -625.1014    	   407.8048    	  -101647.8    	  2.5691596E-04	  4.0769928E-06	  8.2902777E-08	  8.4961299E-05	  8.3418970E-05	   0.000000    	   0.000000    	  8.3389607E-05	  3.8268314E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
12/08/1995	   224.0000    	   192379.6    	  -10941.36    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79953.30    	   1172.894    	   0.000000    	   0.000000    	   553.9742    	  -171.8546    	   116333.6    	  -217984.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181438.2    	  -625.1014    	   382.1195    	  -101650.6    	  1.1103406E-04	  1.7860886E-06	  3.5830598E-08	  3.9047023E-05	  3.8494749E-05	   0.000000    	   0.000000    	  3.8481199E-05	  1.7659417E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
13/08/1995	   225.0000    	   192377.7    	  -10941.44    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79962.79    	   1163.624    	   0.000000    	   0.000000    	   513.1761    	  -154.5519    	   116330.8    	  -217984.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181436.2    	  -625.1014    	   358.6243    	  -101653.4    	  2.2610993E-04	  3.6631563E-06	  7.2968785E-08	  8.4850384E-05	  8.3823310E-05	   0.000000    	   0.000000    	  8.3793804E-05	  3.8453850E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
14/08/1995	   226.0000    	   192375.8    	  -10941.54    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79970.09    	   1154.428    	   0.000000    	   0.000000    	   477.0411    	  -139.5636    	   116328.2    	  -217984.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181434.2    	  -625.1014    	   337.4774    	  -101656.0    	  2.1192244E-04	  3.4607377E-06	  6.8393324E-08	  8.3897598E-05	  8.3078383E-05	   0.000000    	   0.000000    	  8.3049139E-05	  3.8112119E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
15/08/1995	   227.0000    	   192373.8    	  -10941.64    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79975.99    	   1145.306    	   0.000000    	   0.000000    	   444.1990    	  -126.2307    	   116325.7    	  -217984.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181432.2    	  -625.1014    	   317.9683    	  -101658.4    	  9.1504136E-05	  1.5135084E-06	  2.9532242E-08	  3.8052021E-05	  3.7784615E-05	   0.000000    	   0.000000    	  3.7771315E-05	  1.7333652E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
16/08/1995	   228.0000    	   192372.0    	  -10941.73    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79980.76    	   1136.257    	   0.000000    	   0.000000    	   414.7156    	  -114.8611    	   116323.4    	  -217984.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181430.2    	  -625.1014    	   299.8545    	  -101660.8    	  1.8686356E-04	  3.0711496E-06	  6.0311326E-08	  8.0898099E-05	  8.0415673E-05	   0.000000    	   0.000000    	  8.0387367E-05	  3.6890602E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
17/08/1995	   229.0000    	   192370.1    	  -10941.83    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79984.60    	   1127.279    	   0.000000    	   0.000000    	   387.8657    	  -104.9212    	   116321.2    	  -217984.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181428.3    	  -625.1014    	   282.9444    	  -101662.9    	  8.0822754E-05	  1.3622206E-06	  2.6087117E-08	  3.6577636E-05	  3.6441430E-05	   0.000000    	   0.000000    	  3.6428603E-05	  1.6717466E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
18/08/1995	   230.0000    	   192368.4    	  -10941.92    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79987.69    	   1118.374    	   0.000000    	   0.000000    	   363.3621    	  -96.27672    	   116319.2    	  -217984.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181426.5    	  -625.1014    	   267.0854    	  -101665.0    	  1.6501093E-04	  2.7461400E-06	  5.3262674E-08	  7.6986937E-05	  7.6756260E-05	   0.000000    	   0.000000    	  7.6729241E-05	  3.5211853E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
19/08/1995	   231.0000    	   192366.7    	  -10942.01    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79990.14    	   1109.539    	   0.000000    	   0.000000    	   340.6192    	  -88.46496    	   116317.3    	  -217984.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181424.7    	  -625.1014    	   252.1543    	  -101666.8    	  3.9669536E-07	  6.1753392E-09	  1.2805153E-10	  1.8540595E-07	  1.8587161E-07	   0.000000    	   0.000000    	  1.8580619E-07	  8.5268422E-11	   2.000000    	   7.000000    	   25.00000    	   1.000000    	   0.000000    	
20/08/1995	   232.0000    	   192365.1    	  -10942.09    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79992.07    	   1100.775    	   0.000000    	   0.000000    	   319.5110    	  -81.46094    	   116315.5    	  -217984.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181423.0    	  -625.1014    	   238.0500    	  -101668.6    	  6.7042569E-05	  1.1456717E-06	  2.1641899E-08	  3.3711185E-05	  3.3711593E-05	   0.000000    	   0.000000    	  3.3699726E-05	  1.5465164E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
21/08/1995	   233.0000    	   192363.6    	  -10942.16    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79993.55    	   1092.081    	   0.000000    	   0.000000    	   299.8697    	  -75.18057    	   116313.8    	  -217984.0    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181421.5    	  -625.1014    	   224.6891    	  -101670.2    	  2.9906078E-04	  4.8886337E-06	  9.6543013E-08	  1.5154961E-04	  1.5151993E-04	   0.000000    	   0.000000    	  1.5146659E-04	  6.9509662E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
22/08/1995	   234.0000    	   192362.2    	  -10942.23    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79994.63    	   1083.456    	   0.000000    	   0.000000    	   281.6121    	  -69.61004    	   116312.2    	  -217983.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181420.0    	  -625.1014    	   212.0021    	  -101671.7    	  5.9446992E-05	  1.0116132E-06	  1.9191440E-08	  3.1550589E-05	  3.1611766E-05	   0.000000    	   0.000000    	  3.1600638E-05	  1.4501883E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
23/08/1995	   235.0000    	   192360.9    	  -10942.30    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79995.39    	   1074.899    	   0.000000    	   0.000000    	   264.6726    	  -64.74332    	   116310.6    	  -217983.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181418.6    	  -625.1014    	   199.9293    	  -101673.1    	  2.6516496E-04	  4.2991891E-06	  8.5607097E-08	  1.4043850E-04	  1.4066853E-04	   0.000000    	   0.000000    	  1.4061902E-04	  6.4531659E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
24/08/1995	   236.0000    	   192359.7    	  -10942.35    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79995.85    	   1066.411    	   0.000000    	   0.000000    	   248.9577    	  -60.53712    	   116309.2    	  -217983.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181417.3    	  -625.1014    	   188.4206    	  -101674.4    	  2.4950441E-04	  4.0203423E-06	  8.0554068E-08	  1.3478710E-04	  1.3511819E-04	   0.000000    	   0.000000    	  1.3507062E-04	  6.1985479E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
25/08/1995	   237.0000    	   192358.6    	  -10942.40    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79996.06    	   1057.991    	   0.000000    	   0.000000    	   234.2646    	  -56.83214    	   116307.9    	  -217983.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181416.2    	  -625.1014    	   177.4325    	  -101675.5    	  2.3471145E-04	  3.7528337E-06	  7.5780731E-08	  1.2908436E-04	  1.2949805E-04	   0.000000    	   0.000000    	  1.2945246E-04	  5.9407283E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
26/08/1995	   238.0000    	   192357.5    	  -10942.45    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79996.04    	   1049.638    	   0.000000    	   0.000000    	   220.3222    	  -53.39488    	   116306.7    	  -217983.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181415.1    	  -625.1014    	   166.9273    	  -101676.6    	  1.4764782E-05	  2.5120115E-07	  4.7672343E-09	  8.8573870E-06	  8.9090172E-06	   0.000000    	   0.000000    	  8.9058812E-06	  4.0870187E-09	   2.000000    	   7.000000    	   20.00000    	   1.000000    	   0.000000    	
27/08/1995	   239.0000    	   192356.5    	  -10942.49    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79995.83    	   1041.351    	   0.000000    	   0.000000    	   207.1903    	  -50.31851    	   116305.5    	  -217983.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181414.0    	  -625.1014    	   156.8718    	  -101677.6    	  7.1069401E-07	  1.1173606E-08	  2.2947571E-10	  4.4335320E-07	  4.4638000E-07	   0.000000    	   0.000000    	  4.4622287E-07	  2.0477736E-10	   2.000000    	   7.000000    	   24.00000    	   1.000000    	   0.000000    	
28/08/1995	   240.0000    	   192355.6    	  -10942.52    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79995.44    	   1033.260    	   0.000000    	   0.000000    	   194.9283    	  -47.56272    	   116304.4    	  -217982.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181413.1    	  -625.1014    	   147.3655    	  -101678.4    	  2.8495472E-04	  4.4660121E-06	  9.2011912E-08	  1.6394557E-04	  1.6482154E-04	   0.000000    	   0.000000    	  1.6476352E-04	  7.5612155E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
29/08/1995	   241.0000    	   192354.8    	  -10942.55    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79994.88    	   1025.233    	   0.000000    	   0.000000    	   183.3024    	  -45.05207    	   116303.4    	  -217982.6    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181412.2    	  -625.1014    	   138.2503    	  -101679.2    	  2.6794440E-04	  4.1384977E-06	  8.6522034E-08	  1.5585357E-04	  1.5677745E-04	   0.000000    	   0.000000    	  1.5672226E-04	  7.1921988E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
30/08/1995	   242.0000    	   192354.0    	  -10942.58    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79994.18    	   1017.141    	   0.000000    	   0.000000    	   172.0525    	  -42.67911    	   116302.5    	  -217982.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181411.4    	  -625.1014    	   129.3734    	  -101679.9    	  5.4907030E-04	  8.1224412E-06	  1.7730612E-07	  3.1664409E-04	  3.1855330E-04	   0.000000    	   0.000000    	  3.1844117E-04	  1.4613717E-07	   2.000000    	   7.000000    	   15.00000    	   1.000000    	   0.000000    	
31/08/1995	   243.0000    	   192353.3    	  -10942.60    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79993.36    	   1009.113    	   0.000000    	   0.000000    	   161.3133    	  -40.46731    	   116301.6    	  -217982.1    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181410.7    	  -625.1014    	   120.8460    	  -101680.5    	  5.0945969E-06	  8.0638790E-08	  1.6452013E-09	  3.3216347E-06	  3.3500983E-06	   0.000000    	   0.000000    	  3.3489190E-06	  1.5368683E-09	   2.000000    	   7.000000    	   21.00000    	   1.000000    	   0.000000    	
01/09/1995	   244.0000    	   192352.6    	  -10942.62    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79992.41    	   1001.149    	   0.000000    	   0.000000    	   151.0832    	  -38.43447    	   116300.8    	  -217981.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181410.0    	  -625.1014    	   112.6487    	  -101681.0    	  2.2086343E-04	  3.2263921E-06	  7.1325728E-08	  1.3118424E-04	  1.3217493E-04	   0.000000    	   0.000000    	  1.3212840E-04	  6.0635745E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
02/09/1995	   245.0000    	   192352.1    	  -10942.63    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79993.22    	   1004.195    	   0.000000    	   0.000000    	   147.5339    	  -34.06541    	   116299.9    	  -217981.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181409.4    	  -625.1014    	   113.4685    	  -101681.8    	  9.9510374E-05	  1.4738945E-06	  3.2135762E-08	  6.2385690E-05	  6.2885403E-05	   0.000000    	   0.000000    	  6.2863268E-05	  2.8848928E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
03/09/1995	   246.0000    	   192351.5    	  -10942.65    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79994.27    	   1007.187    	   0.000000    	   0.000000    	   144.3983    	  -30.45878    	   116299.0    	  -217981.7    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181408.8    	  -625.1014    	   113.9396    	  -101682.7    	  2.1163584E-04	  3.0513953E-06	  6.8345096E-08	  1.3465105E-04	  1.3569460E-04	   0.000000    	   0.000000    	  1.3564684E-04	  6.2250449E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
04/09/1995	   247.0000    	   192351.0    	  -10942.65    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79993.62    	   999.2380    	   0.000000    	   0.000000    	   134.9659    	  -29.44267    	   116298.2    	  -217981.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181408.3    	  -625.1014    	   105.5233    	  -101683.3    	  1.9882315E-04	  2.8031282E-06	  6.4209318E-08	  1.2706759E-04	  1.2811137E-04	   0.000000    	   0.000000    	  1.2806627E-04	  5.8771658E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
05/09/1995	   248.0000    	   192350.5    	  -10942.66    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79992.72    	   991.3518    	   0.000000    	   0.000000    	   126.0270    	  -28.44920    	   116297.5    	  -217981.3    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181407.8    	  -625.1014    	   97.57782    	  -101683.8    	  4.0539633E-04	  5.4346571E-06	  1.3092531E-07	  2.5488708E-04	  2.5701475E-04	   0.000000    	   0.000000    	  2.5692428E-04	  1.1790677E-07	   2.000000    	   7.000000    	   15.00000    	   1.000000    	   0.000000    	
06/09/1995	   249.0000    	   192350.0    	  -10942.67    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -79994.81    	   1002.088    	   0.000000    	   0.000000    	   128.6075    	  -23.86135    	   116296.6    	  -217981.4    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181407.4    	  -625.1014    	   104.7461    	  -101684.8    	  4.0826628E-05	  5.8656680E-07	  1.3184820E-08	  2.8472830E-05	  2.8724578E-05	   0.000000    	   0.000000    	  2.8714467E-05	  1.3177536E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
07/09/1995	   250.0000    	   192349.5    	  -10942.67    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -80017.23    	   1126.991    	   0.000000    	   0.000000    	   222.4134    	  -20.93051    	   116293.5    	  -217983.5    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181406.9    	  -625.1014    	   201.4829    	  -101690.0    	  2.0032747E-04	  3.1393145E-06	  6.4669751E-08	  1.6110278E-04	  1.6201472E-04	   0.000000    	   0.000000    	  1.6195769E-04	  7.4324309E-08	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
08/09/1995	   251.0000    	   192348.9    	  -10942.68    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -80047.56    	   1272.253    	   0.000000    	   0.000000    	   326.6105    	  -18.83556    	   116288.8    	  -217986.8    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181406.2    	  -625.1014    	   307.7749    	  -101698.0    	  1.3151639E-04	  2.2499861E-06	  4.2436978E-08	  1.1566158E-04	  1.1624767E-04	   0.000000    	   0.000000    	  1.1620675E-04	  5.3327852E-08	   2.000000    	   7.000000    	   17.00000    	   1.000000    	   0.000000    	
09/09/1995	   252.0000    	   192348.0    	  -10942.69    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -80061.60    	   1303.068    	   0.000000    	   0.000000    	   334.6804    	  -16.86765    	   116285.1    	  -217988.9    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181405.3    	  -625.1014    	   317.8128    	  -101703.9    	  2.9882974E-04	  5.0914652E-06	  9.6416553E-08	  2.6668230E-04	  2.6800070E-04	   0.000000    	   0.000000    	  2.6790637E-04	  1.2294234E-07	   2.000000    	   7.000000    	   16.00000    	   1.000000    	   0.000000    	
10/09/1995	   253.0000    	   192347.0    	  -10942.70    	   0.000000    	  -625.1014    	   0.000000    	   0.000000    	  -80087.44    	   1405.420    	   0.000000    	   0.000000    	   399.7793    	  -14.87281    	   116280.0    	  -217992.2    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   181404.3    	  -625.1014    	   384.9065    	  -101712.2    	  7.7776195E-05	  1.3391969E-06	  2.5086475E-08	  7.1840579E-05	  7.2231443E-05	   0.000000    	   0.000000    	  7.2206018E-05	  3.3134870E-08	   2.000000    	   7.000000    	   18.00000    	   1.000000    	   0.000000    	
